TotalSF,Overall Qual,Neighborhood,Bsmt Qual,Exter Qual,Kitchen Qual,Garage Cars,TotalBathrooms,Age,Garage Finish,SalePrice
10497600.0,6,IDOTRR,TA,TA,TA,1.0,2.0,83,Unf,127000
9803161.0,6,IDOTRR,TA,TA,Fa,0.0,1.0,88,,89500
6125625.0,5,OldTown,TA,TA,TA,2.0,1.0,53,RFn,125000
10870209.0,6,OldTown,TA,TA,TA,0.0,1.0,88,,79900
3876961.0,5,IDOTRR,Fa,TA,TA,2.0,1.0,96,Unf,85000
10394176.0,3,IDOTRR,TA,Fa,TA,0.0,2.0,93,,82375
13645636.0,6,IDOTRR,TA,TA,TA,1.0,1.0,102,Unf,135000
9947716.0,5,Sawyer,TA,Gd,TA,1.0,1.0,61,Unf,124000
11383876.0,5,Sawyer,TA,TA,TA,1.0,1.0,40,Unf,134000
10640644.0,5,Sawyer,TA,TA,TA,1.0,2.0,60,Unf,135000
10086976.0,4,ClearCr,,TA,TA,2.0,2.0,49,Fin,134432
11249316.0,5,Edwards,TA,TA,TA,0.0,2.0,68,,127500
9803161.0,5,Sawyer,Gd,TA,Gd,2.0,1.0,45,Unf,148000
9734400.0,5,Sawyer,TA,TA,TA,1.0,1.0,43,Unf,129500
10240000.0,6,Sawyer,TA,TA,TA,2.0,1.0,30,Unf,157500
7203856.0,5,Sawyer,TA,TA,TA,1.0,1.0,42,Unf,109900
8856576.0,5,Sawyer,TA,TA,Gd,1.0,1.0,41,RFn,145000
7193124.0,5,Sawyer,TA,TA,Gd,2.0,1.0,41,RFn,130000
6340324.0,6,Sawyer,Gd,TA,TA,2.0,1.0,30,Fin,153000
10361961.0,5,Sawyer,TA,TA,TA,1.0,1.0,41,RFn,120000
10969344.0,5,Sawyer,Gd,TA,TA,2.0,1.0,24,Unf,152000
13793796.0,4,Sawyer,Gd,TA,TA,2.0,1.0,39,Unf,108959
12816400.0,5,Sawyer,TA,TA,TA,2.0,1.0,88,Unf,95541
9108324.0,5,Sawyer,TA,TA,TA,0.0,1.0,49,,80000
13571856.0,5,Sawyer,TA,TA,Gd,1.0,1.5,42,Unf,149350
8294400.0,5,Sawyer,TA,TA,Gd,1.0,1.0,45,Fin,144900
11316496.0,6,Sawyer,TA,TA,TA,2.0,1.0,52,Unf,185000
17214201.0,5,Sawyer,Gd,TA,TA,1.0,1.0,54,Unf,165000
16859236.0,6,ClearCr,Gd,TA,TA,2.0,1.0,48,RFn,235000
13950225.0,5,Sawyer,TA,TA,TA,1.0,1.0,50,RFn,140000
4064256.0,5,Sawyer,TA,TA,TA,1.0,1.0,68,Unf,108000
19624900.0,5,ClearCr,TA,TA,TA,2.0,2.0,48,Unf,145000
10732176.0,5,Sawyer,TA,TA,Gd,3.0,1.5,67,Unf,152400
7139584.0,5,Sawyer,Gd,TA,Gd,3.0,1.0,38,Unf,144000
15000129.0,6,ClearCr,Gd,TA,Gd,2.0,1.0,12,Unf,173000
27081616.0,7,ClearCr,Gd,TA,TA,2.0,2.5,31,Fin,192000
20903184.0,7,ClearCr,Gd,TA,TA,2.0,2.0,29,Fin,245000
16900321.0,7,ClearCr,Gd,TA,TA,2.0,1.0,54,Unf,241500
21996100.0,4,ClearCr,Gd,TA,Gd,2.0,1.0,54,Fin,256000
13935289.0,6,Edwards,TA,TA,Ex,1.0,1.0,49,RFn,177000
7441984.0,7,Edwards,TA,TA,TA,1.0,1.0,60,Unf,125600
10771524.0,6,Edwards,TA,TA,TA,2.0,1.0,55,RFn,155000
31618129.0,6,ClearCr,TA,TA,TA,2.0,3.0,100,Unf,240000
21307456.0,5,Edwards,TA,TA,Fa,0.0,1.0,68,,260000
20349121.0,6,Edwards,Gd,TA,TA,2.0,2.0,90,Fin,185000
28547649.0,6,Edwards,TA,TA,Gd,2.0,2.0,73,Unf,235000
20493729.0,5,Edwards,TA,TA,Gd,1.0,1.0,52,Unf,159900
6718464.0,5,Edwards,Gd,TA,TA,0.0,1.0,33,,99600
9979281.0,6,Edwards,TA,Gd,TA,1.0,1.5,46,Unf,134500
12924025.0,5,Edwards,TA,TA,TA,1.0,1.0,108,Unf,119000
14523721.0,5,Edwards,Gd,TA,TA,0.0,1.0,98,,107500
12194064.0,5,Edwards,TA,TA,TA,1.0,1.0,58,Unf,125000
7639696.0,6,Edwards,TA,TA,TA,0.0,1.0,84,,79000
8054244.0,5,Edwards,TA,TA,TA,1.0,1.0,67,Unf,95000
37613689.0,7,SawyerW,Gd,TA,Gd,2.0,2.5,18,Unf,262280
44957025.0,6,SawyerW,Gd,Gd,Gd,2.0,2.5,13,Fin,260000
23561316.0,7,SawyerW,Gd,Gd,Gd,2.0,2.5,14,RFn,226500
27164944.0,7,SawyerW,Gd,Gd,Gd,2.0,2.5,15,RFn,225000
22524516.0,7,SawyerW,Gd,Gd,Gd,2.0,2.5,12,Fin,229000
11155600.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,1,Fin,177439
23474025.0,8,CollgCr,Gd,Gd,Gd,3.0,2.0,1,RFn,248500
46553329.0,9,CollgCr,Gd,Gd,Ex,3.0,2.0,0,RFn,475000
27910089.0,9,CollgCr,Ex,Ex,Ex,3.0,2.5,0,Fin,395039
27815076.0,7,SawyerW,Gd,Gd,Gd,3.0,2.5,15,Unf,228000
19562929.0,8,SawyerW,Gd,Gd,Gd,3.0,2.0,13,Fin,225000
19963024.0,6,ClearCr,Gd,TA,TA,2.0,2.0,42,Unf,195000
15936064.0,6,ClearCr,Gd,TA,Gd,2.0,2.5,11,RFn,200000
8820900.0,5,CollgCr,Gd,TA,TA,2.0,1.0,14,Unf,155000
10870209.0,5,CollgCr,Gd,TA,Gd,1.0,1.5,13,Unf,144000
8820900.0,5,CollgCr,Gd,TA,TA,2.0,1.0,14,Unf,145000
18096516.0,7,CollgCr,Gd,TA,Gd,2.0,2.0,11,RFn,226001
19412836.0,6,CollgCr,Gd,TA,Gd,2.0,2.5,11,RFn,215700
16695396.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,8,RFn,207500
19829209.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,9,RFn,193000
18731584.0,7,CollgCr,Gd,TA,Gd,2.0,2.5,10,Fin,188000
19589476.0,7,CollgCr,Gd,Gd,Gd,2.0,2.0,9,RFn,191000
20088324.0,7,CollgCr,Gd,Gd,Gd,2.0,2.0,6,RFn,221000
20675209.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,7,RFn,231500
20921476.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,8,RFn,235000
20178064.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,7,RFn,223500
7918596.0,5,CollgCr,Gd,TA,TA,1.0,1.0,33,Unf,130250
8732025.0,5,CollgCr,Gd,Gd,TA,1.0,2.0,31,Unf,149900
10316944.0,5,CollgCr,Gd,TA,TA,2.0,1.0,30,Unf,158000
8952064.0,6,CollgCr,Gd,TA,TA,2.0,1.0,30,Unf,147000
10419984.0,5,CollgCr,TA,TA,TA,2.0,1.5,33,Unf,143195
15840400.0,5,CollgCr,TA,TA,TA,2.0,2.0,33,Fin,163000
7683984.0,5,CollgCr,Gd,TA,TA,1.0,1.0,33,Unf,110000
6718464.0,5,CollgCr,TA,TA,TA,1.0,1.0,36,Unf,127000
5475600.0,5,CollgCr,TA,TA,TA,1.0,1.0,36,Unf,124900
28804689.0,8,CollgCr,Gd,Gd,Gd,2.0,2.0,6,RFn,230000
26936100.0,8,CollgCr,Gd,Gd,Gd,2.0,2.5,6,RFn,237000
22297284.0,7,CollgCr,Gd,Gd,Gd,3.0,2.5,8,RFn,235000
31125241.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,7,RFn,230500
22165264.0,8,CollgCr,Gd,Gd,Gd,3.0,2.5,9,Fin,230000
27196225.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,10,Fin,222500
31147561.0,8,CollgCr,Gd,Gd,Gd,2.0,2.5,7,Fin,287000
27573001.0,9,CollgCr,Gd,Gd,Gd,3.0,2.5,7,Fin,274000
28622500.0,8,CollgCr,Ex,Gd,Gd,3.0,2.0,6,RFn,300000
32581264.0,8,CollgCr,Gd,Gd,Gd,2.0,2.5,6,Unf,255900
19536400.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,5,RFn,224900
33443089.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,5,RFn,240000
16630084.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,5,RFn,183000
19166884.0,8,CollgCr,Gd,Gd,Gd,2.0,2.5,9,Unf,207000
22382361.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,14,Unf,210000
6471936.0,6,CollgCr,Gd,Gd,Gd,2.0,1.0,5,Fin,136500
6471936.0,6,CollgCr,Gd,Gd,Gd,2.0,1.0,4,RFn,145000
19927296.0,6,CollgCr,Gd,TA,Gd,2.0,2.0,11,Fin,208900
30404196.0,6,CollgCr,Gd,TA,TA,3.0,2.0,11,Unf,185000
21233664.0,7,CollgCr,Gd,Gd,Gd,2.0,2.0,6,RFn,214000
18284176.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,5,RFn,208500
18792225.0,7,CollgCr,Gd,Gd,Gd,2.0,2.0,4,Unf,186500
18558864.0,7,CollgCr,Gd,Gd,Gd,2.0,2.0,4,Unf,210000
15476356.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,4,RFn,185900
13704804.0,8,CollgCr,Ex,Gd,Gd,2.0,2.0,1,RFn,179900
22014864.0,7,CollgCr,Gd,Gd,Gd,3.0,2.0,1,RFn,218836
16589329.0,7,CollgCr,Gd,Gd,Gd,2.0,2.0,1,RFn,193000
13249600.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,3,Fin,189000
6471936.0,6,CollgCr,Gd,Gd,Gd,2.0,1.0,4,RFn,149300
6471936.0,6,CollgCr,Gd,Gd,Gd,2.0,1.0,4,RFn,141000
6471936.0,6,CollgCr,Gd,Gd,Gd,2.0,1.0,4,RFn,149000
6471936.0,6,CollgCr,Gd,Gd,Gd,2.0,1.0,4,Fin,144500
5702544.0,5,Edwards,Fa,TA,TA,0.0,1.0,98,,85000
32171584.0,5,Edwards,TA,TA,TA,0.0,3.0,108,,145900
10732176.0,5,Edwards,TA,TA,TA,1.0,1.0,42,Unf,123000
14197824.0,5,Edwards,TA,Gd,TA,1.0,1.5,43,Fin,147500
6360484.0,5,Edwards,Gd,TA,TA,2.0,1.0,32,RFn,165000
11431161.0,6,Edwards,TA,TA,TA,2.0,1.5,32,Unf,135000
8928144.0,5,Edwards,TA,TA,TA,0.0,1.0,68,,108000
12250000.0,4,Edwards,Gd,TA,TA,2.0,2.0,36,RFn,137500
16467364.0,7,Edwards,Gd,Gd,Gd,2.0,2.5,5,Fin,165400
10647169.0,6,Edwards,TA,TA,TA,2.0,1.0,31,RFn,147000
12110400.0,6,Edwards,TA,TA,TA,2.0,1.5,32,Fin,160500
11532816.0,4,Edwards,Gd,TA,Gd,2.0,1.5,3,Fin,176000
58369600.0,5,Edwards,,TA,Ex,2.0,3.5,49,Unf,284700
7241481.0,6,Edwards,Gd,TA,TA,2.0,1.0,3,RFn,148000
5308416.0,4,Edwards,,TA,Fa,0.0,2.0,53,,82000
5308416.0,4,Edwards,,TA,TA,0.0,2.0,53,,82000
18662400.0,4,Edwards,TA,TA,Fa,0.0,2.0,53,,118000
5308416.0,4,Edwards,,TA,TA,0.0,2.0,53,,82500
5531904.0,4,Edwards,TA,TA,TA,0.0,1.0,53,,91900
7241481.0,5,Edwards,TA,TA,Ex,0.0,1.5,70,,120000
5171076.0,5,Edwards,,TA,TA,0.0,1.5,61,,96000
7678441.0,4,Edwards,Gd,TA,TA,1.0,1.0,55,RFn,99000
10036224.0,5,Edwards,TA,TA,TA,1.0,1.0,62,Unf,130500
15062161.0,4,Edwards,TA,TA,TA,1.0,2.0,54,Unf,135000
12974404.0,5,Edwards,TA,TA,TA,1.0,1.5,53,Unf,135500
7974976.0,4,Edwards,Ex,TA,TA,1.0,1.0,54,Unf,100000
12482089.0,4,Edwards,TA,TA,Gd,1.0,1.5,85,Unf,108000
6718464.0,5,Edwards,TA,TA,TA,0.0,1.0,83,,98000
6718464.0,3,Edwards,TA,TA,TA,0.0,1.0,94,,67000
17740944.0,5,SWISU,TA,TA,Fa,0.0,2.0,96,,135900
13220496.0,6,SWISU,TA,TA,Fa,1.0,2.0,83,Unf,140000
21939856.0,5,SWISU,TA,TA,Gd,1.0,2.5,69,Unf,179500
20875761.0,6,SWISU,TA,TA,TA,2.0,2.0,83,Unf,136500
16613776.0,7,SWISU,TA,TA,TA,1.0,2.0,87,Unf,168000
23697424.0,5,SWISU,TA,TA,TA,0.0,1.5,97,,130000
33802596.0,5,SWISU,TA,TA,TA,2.0,3.5,87,RFn,189000
23040000.0,6,SWISU,TA,TA,TA,2.0,3.0,78,Unf,161900
10732176.0,6,Crawfor,TA,TA,TA,1.0,1.0,82,Unf,145000
28238596.0,6,Crawfor,Ex,TA,TA,2.0,2.0,86,Fin,191000
17640000.0,6,Crawfor,Gd,TA,TA,1.0,2.0,93,Unf,177000
10265616.0,6,Crawfor,Gd,TA,TA,2.0,1.0,94,Unf,147500
5513104.0,6,SWISU,Gd,TA,TA,1.0,1.0,78,Unf,91000
14607684.0,8,Crawfor,Fa,Gd,Gd,1.0,2.0,83,Unf,231000
14969161.0,6,SWISU,TA,TA,TA,1.0,1.0,72,Unf,115000
15920100.0,6,Crawfor,TA,TA,TA,2.0,1.0,85,Unf,138000
14288400.0,7,Crawfor,Gd,TA,TA,1.0,1.5,77,RFn,149000
16281225.0,6,Crawfor,TA,TA,TA,1.0,1.5,74,Unf,188700
23213124.0,5,Crawfor,TA,TA,Gd,1.0,2.0,71,Unf,198000
13191424.0,5,Crawfor,TA,TA,TA,1.0,1.0,70,Unf,110000
10712529.0,6,Crawfor,TA,TA,TA,1.0,1.0,57,Fin,104000
18957316.0,8,Crawfor,TA,TA,TA,2.0,1.5,73,Fin,257076
58094884.0,8,Crawfor,TA,TA,Gd,3.0,3.5,73,Unf,381000
22146436.0,7,Crawfor,TA,Gd,Gd,2.0,1.5,69,Unf,311500
26563716.0,7,Crawfor,TA,TA,Gd,2.0,2.5,58,Fin,263400
32421636.0,5,Crawfor,TA,TA,TA,2.0,2.5,52,Unf,236500
20939776.0,6,Crawfor,TA,Gd,Gd,2.0,1.0,54,Unf,224000
6656400.0,6,Blueste,Gd,TA,TA,2.0,1.0,28,Unf,116500
14653584.0,6,Blueste,Gd,TA,TA,2.0,2.5,28,Fin,151000
7463824.0,6,IDOTRR,TA,TA,TA,1.0,1.0,82,Unf,126000
8410000.0,6,IDOTRR,Fa,TA,TA,1.0,1.0,68,Unf,120000
5702544.0,4,IDOTRR,TA,TA,TA,0.0,1.0,86,,55000
5992704.0,6,IDOTRR,TA,Gd,TA,1.0,1.0,78,Unf,120500
5271616.0,5,IDOTRR,TA,TA,TA,1.0,1.0,68,Fin,120500
10112400.0,5,IDOTRR,Gd,TA,TA,0.0,1.0,78,,119000
15492096.0,5,IDOTRR,Gd,Fa,TA,1.0,1.5,41,Unf,126000
5494336.0,5,IDOTRR,TA,TA,TA,1.0,1.0,78,RFn,99500
25613721.0,5,IDOTRR,TA,TA,TA,1.0,2.0,50,Fin,165500
2149156.0,1,IDOTRR,,Fa,Fa,2.0,1.0,56,Unf,13100
8381025.0,4,IDOTRR,Po,TA,TA,1.0,1.0,113,Unf,89000
10778089.0,4,IDOTRR,TA,TA,TA,1.0,1.0,88,Unf,40000
6022116.0,4,IDOTRR,Po,TA,TA,1.0,1.0,98,Unf,80900
7193124.0,3,IDOTRR,TA,Fa,TA,3.0,1.0,73,RFn,81000
5382400.0,4,IDOTRR,Fa,TA,Fa,1.0,1.5,88,Unf,65000
24049216.0,8,Crawfor,Ex,Ex,Gd,2.0,2.0,0,Fin,392500
23931664.0,8,Crawfor,Ex,Ex,Ex,2.0,2.0,1,Fin,294464
23872996.0,7,Crawfor,Ex,Gd,Ex,2.0,2.0,4,Fin,250000
23872996.0,8,Crawfor,Ex,Gd,Gd,2.0,2.0,4,Fin,275000
34857216.0,7,Mitchel,Ex,Gd,Gd,3.0,3.0,12,Fin,300000
24462916.0,8,Mitchel,Gd,Gd,Gd,3.0,2.0,6,RFn,271000
20702500.0,7,Mitchel,Gd,TA,Gd,3.0,2.5,12,Unf,213000
11102224.0,6,Mitchel,TA,TA,TA,1.0,1.0,31,Fin,171000
14092516.0,6,Mitchel,TA,TA,TA,2.0,2.0,31,Unf,171500
14017536.0,5,Mitchel,,TA,TA,2.0,3.0,32,Unf,100000
25583364.0,4,Mitchel,Gd,TA,TA,2.0,2.0,17,Unf,228500
18309841.0,7,Timber,Gd,Gd,Gd,2.0,2.0,22,Fin,241500
54184321.0,8,Timber,Gd,Gd,Gd,2.0,2.0,32,Fin,287000
21086464.0,8,Timber,Ex,Gd,Gd,3.0,2.0,2,Fin,294000
24304900.0,8,Timber,Gd,Gd,Gd,3.0,2.0,1,RFn,293077
20070400.0,8,Timber,Gd,Gd,Gd,2.0,2.5,1,Fin,264966
10471696.0,5,Timber,Gd,TA,TA,2.0,2.5,2,Fin,172500
10061584.0,5,Timber,Gd,TA,Gd,2.0,2.5,2,Fin,167500
16160400.0,7,Timber,Gd,Gd,Gd,3.0,2.5,0,Fin,218689
20115225.0,6,Timber,Gd,TA,TA,2.0,2.0,19,Unf,150000
24088464.0,6,Timber,Gd,TA,TA,2.0,2.0,22,Fin,184000
14197824.0,6,Timber,Gd,Gd,Gd,2.0,2.0,22,Unf,180000
20061441.0,6,Timber,Gd,Gd,Gd,2.0,2.0,20,RFn,175000
18593344.0,8,Timber,Ex,Gd,Gd,2.0,2.0,5,Fin,232500
25160256.0,6,Timber,Ex,Gd,Gd,2.0,2.0,9,RFn,195000
36072036.0,8,Timber,Gd,Gd,Gd,3.0,2.5,5,Fin,305000
28515600.0,8,Timber,Gd,Gd,Gd,2.0,2.0,1,Fin,298751
34715664.0,8,Timber,Ex,Gd,Gd,3.0,2.5,3,Fin,370000
16257024.0,7,Mitchel,Gd,TA,TA,4.0,2.0,11,Fin,209200
16257024.0,7,Mitchel,Gd,TA,TA,4.0,2.0,11,Fin,206300
10732176.0,5,Mitchel,Gd,TA,TA,0.0,1.0,1,,146000
12723489.0,6,Mitchel,Ex,TA,TA,2.0,2.0,11,RFn,160500
12960000.0,4,Mitchel,Gd,TA,TA,3.0,1.0,44,Fin,173000
9734400.0,5,MeadowV,Gd,TA,TA,2.0,1.0,33,Unf,124000
8248384.0,5,MeadowV,Gd,TA,TA,1.0,1.5,32,Fin,115000
12250000.0,5,MeadowV,Gd,TA,TA,1.0,2.0,32,Unf,129500
6260004.0,4,MeadowV,Gd,TA,TA,1.0,1.0,35,RFn,105000
5943844.0,4,MeadowV,Gd,TA,TA,1.0,1.0,35,RFn,94900
11785489.0,5,Mitchel,TA,TA,Gd,1.0,1.0,40,Unf,152500
7452900.0,6,MeadowV,TA,TA,TA,0.0,2.5,38,,98000
3572100.0,4,MeadowV,Gd,TA,TA,0.0,1.0,36,,81000
8785296.0,5,Mitchel,TA,TA,TA,2.0,1.0,54,RFn,113000
5992704.0,5,Mitchel,TA,TA,TA,1.0,1.0,25,Unf,128500
7409284.0,5,Mitchel,TA,TA,TA,1.0,1.0,24,Unf,119500
5992704.0,5,Mitchel,TA,Gd,Gd,1.0,1.0,26,Unf,130500
5992704.0,5,Mitchel,TA,TA,TA,2.0,1.0,26,Fin,138000
6426225.0,5,Mitchel,TA,TA,Gd,1.0,1.0,26,Unf,134500
20097289.0,6,Mitchel,Gd,TA,TA,1.0,2.0,68,Unf,160000
6980164.0,5,Mitchel,TA,TA,TA,2.0,1.0,24,Unf,137500
22278400.0,5,Mitchel,TA,TA,TA,2.0,2.5,39,RFn,172000
18992164.0,5,IDOTRR,TA,TA,TA,1.0,2.0,108,Unf,103000
22667121.0,6,NAmes,TA,TA,TA,2.0,2.0,36,Unf,167300
14676561.0,7,NAmes,TA,TA,TA,2.0,1.0,37,Unf,167000
44475561.0,7,NAmes,Gd,TA,TA,2.0,2.0,34,Fin,244000
44235801.0,8,NAmes,TA,Gd,Gd,2.0,2.0,37,Unf,268000
18601969.0,7,Gilbert,Gd,Gd,Gd,2.0,2.5,4,Fin,225000
15602500.0,6,Gilbert,Gd,TA,TA,2.0,2.5,12,Fin,168000
13942756.0,6,Gilbert,Gd,TA,TA,2.0,2.0,10,Fin,177000
16941456.0,6,Gilbert,Gd,TA,TA,2.0,2.5,10,Fin,169000
9935104.0,6,Gilbert,Gd,TA,TA,2.0,2.5,10,Fin,161500
23020804.0,8,StoneBr,Gd,Gd,Ex,2.0,2.0,7,RFn,251000
14288400.0,6,Gilbert,Gd,TA,TA,2.0,2.5,13,Fin,160000
18931201.0,6,Gilbert,Gd,TA,TA,2.0,2.5,8,Fin,180000
14417209.0,7,Gilbert,Gd,Gd,Gd,2.0,2.5,11,Fin,178750
14010049.0,7,Gilbert,Gd,TA,TA,2.0,2.0,12,Fin,176000
30647296.0,6,Gilbert,Gd,TA,TA,2.0,3.5,8,Fin,204000
12545764.0,7,Gilbert,Gd,TA,Gd,2.0,2.0,15,RFn,160000
11075584.0,7,Gilbert,Gd,Gd,Gd,2.0,2.5,16,RFn,160000
11209104.0,7,Gilbert,Gd,TA,Gd,2.0,2.5,15,Fin,163900
17530969.0,6,Gilbert,Gd,TA,TA,2.0,2.5,14,RFn,168000
12659364.0,6,Gilbert,TA,TA,TA,2.0,1.0,43,Unf,154204
10562500.0,8,StoneBr,Gd,Gd,Gd,2.0,1.5,21,RFn,170000
28836900.0,7,StoneBr,Gd,Gd,Gd,2.0,2.0,23,Fin,207500
12418576.0,8,StoneBr,Gd,Gd,TA,2.0,2.0,19,RFn,182000
15634116.0,8,StoneBr,Gd,Gd,Gd,2.0,1.0,17,RFn,212000
33246756.0,9,StoneBr,Ex,Gd,Gd,3.0,2.0,2,Fin,377426
38825361.0,8,StoneBr,Ex,Gd,Ex,3.0,3.5,2,Fin,349265
53816896.0,9,StoneBr,Ex,Ex,Gd,3.0,2.5,1,Fin,591587
15586704.0,5,Gilbert,Gd,TA,TA,3.0,1.5,38,Unf,155000
23386896.0,9,StoneBr,Ex,Gd,Ex,2.0,2.0,1,Fin,319900
18122049.0,8,StoneBr,Gd,Gd,Gd,2.0,2.0,0,RFn,392000
44729344.0,8,StoneBr,Ex,Gd,Gd,2.0,1.5,1,RFn,441929
33942276.0,10,StoneBr,Ex,Ex,Ex,3.0,2.0,1,Fin,455000
18662400.0,6,NWAmes,Gd,Gd,Gd,2.0,2.0,26,Fin,182900
14837904.0,6,NWAmes,Gd,TA,TA,2.0,2.0,23,Unf,174000
18671041.0,6,NWAmes,Gd,TA,TA,2.0,3.5,23,Fin,178000
13564489.0,7,NWAmes,Gd,Gd,Gd,2.0,2.5,26,RFn,176000
23590449.0,7,NWAmes,Gd,TA,Gd,2.0,2.0,29,Fin,213000
21529600.0,7,NWAmes,Gd,TA,Gd,2.0,2.5,28,Fin,192000
22524516.0,7,NWAmes,Gd,TA,TA,2.0,2.5,30,RFn,190000
24088464.0,6,NWAmes,TA,TA,Gd,2.0,2.5,31,Fin,195000
9585216.0,6,NWAmes,Gd,TA,TA,2.0,2.0,29,Unf,148000
12299049.0,6,NWAmes,Gd,TA,Gd,2.0,2.0,23,Fin,151500
15912121.0,7,NWAmes,TA,TA,TA,2.0,2.5,28,RFn,197000
15721225.0,6,NWAmes,Gd,TA,TA,2.0,2.0,28,RFn,192350
16160400.0,5,NWAmes,TA,TA,TA,2.0,2.5,38,Fin,152000
16524225.0,6,NWAmes,TA,TA,TA,2.0,2.0,36,Unf,170000
19820304.0,5,NWAmes,Gd,TA,TA,2.0,2.0,36,Unf,175000
17539344.0,6,NWAmes,TA,Gd,TA,2.0,2.0,39,Unf,175000
21743569.0,7,NWAmes,Gd,TA,TA,2.0,2.5,31,RFn,197900
15023376.0,7,NWAmes,Gd,TA,Gd,2.0,2.0,31,Fin,174000
23406244.0,6,NWAmes,TA,TA,TA,2.0,2.5,33,Unf,178900
6708100.0,5,NAmes,TA,TA,TA,1.0,1.0,36,Unf,139000
8661249.0,6,NAmes,TA,TA,TA,2.0,1.5,36,Unf,143250
13564489.0,7,NAmes,TA,TA,Gd,2.0,1.5,35,Fin,184000
14205361.0,5,NAmes,TA,TA,TA,2.0,1.0,37,Unf,155000
7518564.0,5,NAmes,TA,TA,Ex,1.0,1.0,37,RFn,133000
8122500.0,5,NAmes,TA,TA,TA,1.0,1.0,36,Unf,119500
6770404.0,4,NAmes,TA,TA,TA,4.0,1.0,36,Unf,123000
6625476.0,4,NAmes,TA,TA,TA,1.0,1.0,36,Unf,110000
7518564.0,4,NAmes,TA,TA,TA,1.0,1.0,46,Unf,128000
6718464.0,4,NAmes,TA,TA,TA,2.0,1.0,36,Unf,120500
5094049.0,7,NAmes,Gd,TA,TA,1.0,1.0,9,Fin,133000
16088121.0,6,NAmes,Gd,Gd,Gd,2.0,2.0,6,Fin,155000
16638241.0,6,NAmes,Gd,Gd,Gd,2.0,2.0,10,Fin,177000
7338681.0,6,BrDale,TA,TA,TA,1.0,1.5,34,Unf,113500
9659664.0,6,BrDale,TA,TA,TA,1.0,1.5,34,Unf,113000
9659664.0,6,BrDale,TA,TA,Ex,1.0,1.5,34,Unf,113700
10458756.0,5,BrDale,TA,TA,TA,2.0,2.5,37,Unf,106000
12215025.0,5,BrDale,TA,TA,TA,2.0,1.5,36,Unf,122500
8964036.0,6,NPkVill,Gd,TA,TA,2.0,2.0,31,RFn,128000
15210000.0,6,NPkVill,Gd,TA,Gd,2.0,2.5,31,Unf,155000
10055241.0,7,NPkVill,Gd,TA,TA,1.0,2.0,29,Unf,142500
8785296.0,5,NAmes,TA,TA,TA,1.0,1.0,41,Unf,129250
29398084.0,9,NridgHt,Ex,Ex,Ex,3.0,2.0,1,Fin,356000
30008484.0,9,NridgHt,Ex,Ex,Gd,3.0,2.0,0,Unf,314813
25826724.0,8,NridgHt,Ex,Ex,Gd,3.0,2.0,0,Fin,318000
25826724.0,8,NridgHt,Ex,Gd,Gd,3.0,2.0,1,RFn,322400
27060804.0,8,NridgHt,Ex,Gd,Ex,3.0,2.0,0,RFn,318000
40347904.0,8,NridgHt,Gd,Gd,Gd,3.0,2.5,0,Fin,345474
40487769.0,9,NridgHt,Ex,Ex,Ex,3.0,2.5,1,Fin,415298
52504516.0,9,NridgHt,Ex,Ex,Ex,3.0,2.5,0,RFn,492000
38539264.0,8,NridgHt,Ex,Gd,Ex,3.0,2.5,1,Fin,338931
37039396.0,10,NridgHt,Ex,Ex,Ex,3.0,2.5,2,Fin,450000
29235649.0,7,NridgHt,Ex,Gd,Gd,3.0,2.5,1,RFn,280000
58614336.0,9,NridgHt,Ex,Ex,Ex,3.0,2.0,0,Fin,479069
34586161.0,8,NridgHt,Gd,Gd,Gd,3.0,2.0,1,Fin,395000
55338721.0,9,NridgHt,Gd,Ex,Ex,3.0,2.5,1,Fin,380000
23951236.0,8,NridgHt,Gd,Gd,Gd,3.0,2.0,1,RFn,250000
35141184.0,8,NridgHt,Ex,Gd,Gd,3.0,2.0,1,RFn,440000
52128400.0,9,NridgHt,Ex,Gd,Ex,3.0,2.5,2,Fin,418000
47610000.0,10,NridgHt,Ex,Ex,Ex,3.0,2.5,0,Fin,500067
34644996.0,8,NridgHt,Gd,Gd,Gd,2.0,2.5,0,Unf,260116
37075921.0,8,NridgHt,Ex,Gd,Gd,3.0,2.5,3,RFn,317000
26193924.0,8,NridgHt,Ex,Ex,Ex,3.0,2.5,0,Fin,319500
34857216.0,8,NridgHt,Ex,Gd,Ex,3.0,1.5,0,Fin,325624
